antigen,demands,prob,demand_SID
PCV,"[216949900, 229424400, 289302200, 281268100, 284936100, 321287500, 514123300, 390404300, 730218000, 805017600]",0.008000000000000002,16
PCV,"[225152400, 282733400, 328021700, 253979600, 267459900, 409960300, 323017600, 354532000, 194368600, 737059000]",0.0056000000000000025,17
PCV,"[216713800, 281364200, 295615800, 301054200, 318792800, 336512400, 512264700, 600002400, 435794900, 320036300]",0.008800000000000002,18
PCV,"[252940100, 278557800, 292694900, 262170500, 357761900, 499028400, 475178500, 523637200, 83015400, 454545500]",0.004400000000000001,19
PCV,"[242334500, 233038800, 266561800, 297783800, 235531800, 443839500, 450205800, 152474600, 672863500, 511217500]",0.0056000000000000025,20
PCV,"[230702100, 269673800, 315555800, 260792300, 268055100, 341043100, 240318600, 644918200, 584648700, 392736200]",0.0068000000000000005,21
PCV,"[211403300, 245982200, 282373000, 277314800, 318787600, 441873500, 311883500, 396562000, 464567000, 630242100]",0.008400000000000003,22
PCV,"[221099500, 210147900, 224991100, 312135600, 431881200, 387788000, 232053600, 259013800, 661386200, 497198400]",0.004800000000000002,23
PCV,"[225432900, 258984100, 306958500, 228553200, 378520600, 397392600, 284828300, 481059700, 267237800, 243794300]",0.006000000000000003,24
PCV,"[244562800, 214521500, 281175200, 288094400, 354024100, 312175700, 253640200, 633552900, 781460600, 726670800]",0.004000000000000001,25
PCV,"[233281200, 267757300, 236078000, 360292900, 305749200, 219716000, 265816900, 537987500, 292286800, 775611900]",0.006000000000000003,26
PCV,"[225936300, 239756900, 292592800, 324289800, 374277200, 499952700, 486649900, 557518000, 444552000, 592909900]",0.0068000000000000005,27
PCV,"[214854800, 244900700, 260731600, 303615400, 361119900, 373837200, 424895700, 208274100, 362990100, 498136000]",0.008400000000000003,28
PCV,"[223062200, 259162400, 305425800, 312802800, 358223600, 535513000, 419938000, 700736000, 557797500, 840503500]",0.0024000000000000002,29
PCV,"[239459200, 274459700, 293799100, 197904400, 428581100, 354187400, 526315000, 161498000, 83015400, 132388900]",0.002,30
PCV,"[229128700, 262074700, 256031100, 391554800, 374150600, 492161500, 376663700, 482964100, 718154900, 446618400]",0.006000000000000003,31
Pertussis,"[320662700, 347414000, 352464600, 335977000, 334855300, 328035800, 331237500, 328308900, 331462200, 334312000]",0.8,1
Pertussis,"[330913600, 348707600, 372077900, 358905200, 359328000, 361641600, 392197100, 366714000, 428874500, 446770700]",0.008800000000000002,2
Pertussis,"[376053500, 329574100, 385604700, 351618800, 410530100, 375193000, 363350500, 364705100, 397681100, 335678000]",0.004000000000000001,3
Pertussis,"[357621300, 377952200, 350446900, 353376700, 336929700, 391426500, 366153900, 441004100, 330439000, 377938400]",0.010000000000000002,4
Pertussis,"[355092700, 355017700, 382913500, 346050200, 324302200, 373866000, 390207300, 358433200, 438275500, 333775300]",0.010800000000000002,5
Pertussis,"[337743900, 348076400, 389208800, 362459600, 384611400, 400571600, 420572500, 410935400, 338135500, 436767400]",0.008000000000000002,6
Pertussis,"[343547800, 366054100, 321415200, 350041100, 372355300, 342591100, 320137000, 282427100, 361490900, 348649000]",0.0072000000000000015,7
Pertussis,"[383118400, 355463400, 354032500, 383501200, 370106200, 348371900, 326519200, 401549700, 431736100, 430089800]",0.006000000000000003,8
Pertussis,"[369760400, 344143700, 353552400, 392338600, 393002900, 303157800, 493552700, 363477100, 345131500, 335301000]",0.006000000000000003,9
Pertussis,"[353857900, 336884500, 356962100, 327112400, 350286300, 394144800, 386247400, 422657800, 347170800, 549041800]",0.0064,10
Pertussis,"[362228100, 362081600, 303815900, 392649500, 385871800, 397749200, 380956900, 392430400, 443384500, 331136400]",0.009200000000000003,11
Pertussis,"[368572100, 352626600, 394039600, 371178400, 356894800, 392162500, 333448900, 264939200, 374781400, 481886300]",0.0056000000000000025,12
Pertussis,"[365291300, 353763900, 381925300, 385617300, 306302100, 412086700, 441665400, 309013800, 295807200, 381329700]",0.0068000000000000005,13
Pertussis,"[361423300, 376283400, 352270700, 364585000, 340247000, 430096000, 311997700, 474887700, 434917900, 379457800]",0.009600000000000001,14
Pertussis,"[363630300, 358167100, 327095300, 356808900, 383412500, 386709500, 444411500, 446976200, 408375500, 464712100]",0.009200000000000003,15
Pertussis,"[369663600, 377867000, 369030200, 389922700, 357702800, 391692900, 357312800, 411259300, 335882900, 241521600]",0.0072000000000000015,16
Pertussis,"[330997600, 362747000, 371952100, 342820300, 353451500, 326072100, 442280000, 472060300, 477953200, 307700600]",0.0064,17
Pertussis,"[374071700, 313832900, 369904400, 338468600, 351797300, 293851500, 284324400, 484927900, 354315200, 448639900]",0.004800000000000002,18
Pertussis,"[323488500, 349971100, 341446300, 392042200, 389988300, 422909700, 336725400, 334319900, 380026400, 368092700]",0.006000000000000003,19
Pertussis,"[331393600, 369789500, 348190700, 382183300, 391230900, 327843700, 398165800, 328804900, 414463800, 377976600]",0.008800000000000002,20
Pertussis,"[362415500, 342410300, 375241300, 336046600, 333839900, 406928200, 407560600, 330173500, 458805500, 419739200]",0.007600000000000002,21
Pertussis,"[321665200, 376683300, 382331700, 425504700, 383144500, 348257000, 395485400, 303346600, 368106400, 265292800]",0.004800000000000002,22
Pertussis,"[360741800, 333303400, 316575500, 334952400, 359307600, 256363300, 403445700, 448699600, 411744700, 473797300]",0.004800000000000002,23
Pertussis,"[351993800, 383514200, 367396300, 318819500, 316051500, 273516000, 353134100, 349471200, 321109100, 311033800]",0.0056000000000000025,24
Pertussis,"[371281500, 374016000, 342104600, 347958700, 423603900, 354673500, 338927200, 380830100, 435768000, 472204900]",0.007600000000000002,25
Pertussis,"[397026400, 357006500, 365356700, 335761500, 351124300, 457504900, 333563900, 241415500, 402075300, 315501400]",0.004000000000000001,26
Pertussis,"[352487600, 372622800, 416450800, 335554200, 406322800, 378862900, 320717100, 303400200, 518224900, 402701300]",0.004400000000000001,27
Pertussis,"[380466800, 318355700, 389460800, 374584500, 437051300, 346892500, 347022900, 382620300, 337422200, 407686600]",0.007600000000000002,28
Pertussis,"[363047300, 297220400, 351773600, 365764000, 388515600, 398248200, 332395000, 463120600, 266440900, 479043800]",0.0032,29
Pertussis,"[361251100, 375476600, 406921500, 381223900, 363823400, 353658100, 403861800, 461015000, 364840400, 311434500]",0.004400000000000001,30
Pertussis,"[322125700, 316636800, 398677800, 394198100, 430839700, 433870600, 423981000, 373650800, 341098600, 331820900]",0.005200000000000002,31
Polio,"[597194100, 677401000, 776170500, 676082100, 773974800, 869915700, 861400800, 863844100, 895666700, 960509500]",0.006000000000000003,2
Polio,"[629319000, 636390100, 756892800, 753580500, 795712200, 761560800, 823600500, 812364000, 750291200, 951616700]",0.006000000000000003,3
Polio,"[674623000, 620549000, 675000300, 664288500, 754280400, 831403500, 798232300, 929329300, 980424200, 648707300]",0.008800000000000002,4
Polio,"[594500300, 683925100, 716534600, 768555600, 645396200, 685236300, 734718200, 992189000, 1016570100, 1182731700]",0.007600000000000002,5
Polio,"[605996100, 692788300, 639692800, 673225300, 767906800, 851175600, 730711500, 656555200, 1101174800, 873901000]",0.008400000000000003,6
Polio,"[592571000, 698366500, 604804300, 633867700, 759452600, 709797200, 719109900, 708505700, 847327700, 1301510700]",0.009200000000000003,7
Polio,"[626466900, 625631000, 645942900, 671345000, 841562900, 816690700, 876478300, 980176800, 1023035600, 1117355500]",0.0068000000000000005,8
Polio,"[619238800, 718062500, 647738400, 671002300, 781577700, 855152100, 667925400, 647261800, 775233200, 828265800]",0.009600000000000001,9
Polio,"[639957500, 599959500, 719368300, 769264700, 655415900, 628251000, 752633200, 928089700, 696556200, 965755800]",0.0068000000000000005,10
Polio,"[622902100, 639086400, 730692600, 740657600, 882108200, 762774300, 938548700, 863169400, 978154600, 843088400]",0.008800000000000002,11
Polio,"[671158100, 577009900, 730878200, 799223200, 758718700, 747287400, 912583600, 606808000, 767609800, 1080835700]",0.007600000000000002,12
Polio,"[692198700, 613434000, 667753200, 696529700, 728475400, 717950300, 878120500, 777338600, 805309100, 592143100]",0.0068000000000000005,13
Polio,"[707363800, 706564000, 664757700, 702269500, 714197100, 899153600, 790937000, 973112600, 602885900, 942535500]",0.008400000000000003,14
Polio,"[689777200, 676847400, 711723500, 575991300, 632100700, 694663100, 932367900, 1055885900, 747784300, 1071320200]",0.0064,15
Polio,"[697630400, 638068500, 622020900, 755993100, 809414600, 818185000, 811222600, 1189660100, 1072519600, 842309400]",0.005200000000000002,16
Polio,"[667441000, 575697100, 617899800, 723755100, 769813700, 880395700, 854278200, 919521600, 736017700, 1302005600]",0.0064,17
Polio,"[682501800, 661370800, 702645800, 703200400, 873865000, 714819100, 641742000, 803484300, 974851700, 762284000]",0.008000000000000002,18
Polio,"[592240900, 675556800, 711062100, 703503100, 749414700, 670376200, 801742500, 611873500, 980086700, 1020532600]",0.006000000000000003,19
Polio,"[611127100, 670035900, 695738800, 675834700, 712696100, 931443900, 739648700, 738150500, 1173989500, 1133112500]",0.007600000000000002,20
Polio,"[610494100, 653854200, 692740600, 856473100, 693186200, 675542000, 1058510100, 959272700, 1070759500, 922580900]",0.0056000000000000025,21
Polio,"[651694000, 696695000, 678232000, 711752800, 776765300, 896725200, 925346500, 783598300, 690413300, 877185100]",0.009200000000000003,22
Polio,"[618511000, 623004700, 629978800, 791935500, 569797600, 795448200, 862108100, 930307500, 943011400, 690662900]",0.0064,23
Polio,"[631241400, 671085700, 639921600, 664247200, 781167100, 648512800, 599066100, 707074000, 696851800, 893859000]",0.0064,24
Polio,"[617756300, 660649700, 637413300, 625772200, 672580600, 552238000, 828981000, 818901500, 954368200, 1018323100]",0.004800000000000002,25
Polio,"[614245400, 701860400, 771650800, 797627400, 833225400, 661502100, 881763700, 1070169300, 940253200, 1234319100]",0.006000000000000003,26
Polio,"[684708100, 601795400, 654011500, 657370700, 776667000, 666645400, 1029986400, 1100625200, 786293500, 877988800]",0.004400000000000001,27
Polio,"[678424700, 656829600, 692137100, 675080500, 862571600, 677394800, 1061812100, 771223900, 871096500, 965533800]",0.004800000000000002,28
Polio,"[616207800, 618139400, 601089300, 775856600, 647065700, 1018201300, 787582900, 989754200, 1055639000, 1002754900]",0.0036000000000000008,29
Polio,"[619330000, 680461400, 722683600, 612978100, 677336600, 626239700, 672776700, 1195712600, 958418600, 812588400]",0.004000000000000001,30
Polio,"[645276000, 659139100, 622010200, 699403700, 834939900, 809302200, 1015099100, 833032000, 1178726800, 1268835200]",0.004400000000000001,31
Rotavirus,"[142479000, 166422100, 173751400, 186328400, 197668300, 205652300, 209552800, 207355600, 209606300, 211802800]",0.8,1
Rotavirus,"[176924600, 219261400, 246960500, 200506000, 250245900, 309212600, 359689500, 642248900, 549276900, 702456800]",0.007600000000000002,2
Rotavirus,"[185622400, 219556000, 256011100, 228026000, 455555300, 366778100, 385080400, 482266900, 714517200, 1041382600]",0.005200000000000002,3
Rotavirus,"[201197500, 175155800, 196664100, 220157400, 319305100, 338422000, 450422500, 421255000, 854993100, 366912800]",0.013200000000000002,4
Rotavirus,"[229454700, 235817300, 294116200, 205158400, 361673800, 442510100, 369726600, 502021600, 283587800, 884340400]",0.005200000000000002,5
Rotavirus,"[161531900, 199594100, 207829500, 305579800, 357437700, 377650900, 465052000, 624468600, 941692200, 743921500]",0.0068000000000000005,6
Rotavirus,"[165975900, 275117300, 222769400, 265840300, 310974900, 369264600, 237221100, 426704400, 336127200, 522137000]",0.009200000000000003,7
Rotavirus,"[202140400, 152858100, 153521900, 320111100, 316424000, 445172700, 452683000, 820747100, 606018400, 1386270900]",0.008400000000000003,8
Rotavirus,"[193745400, 248666300, 236742200, 268987300, 374105700, 336516700, 501533900, 921847200, 359023100, 493185700]",0.008800000000000002,9
Rotavirus,"[200027900, 256266800, 336279500, 332097100, 257306100, 296580300, 337336900, 121515400, 709701500, 789066400]",0.0072000000000000015,10
Rotavirus,"[200261700, 185725500, 228564600, 318477400, 396870300, 378381900, 702002800, 368076500, 643677300, 1273912100]",0.006000000000000003,11
Rotavirus,"[174632800, 166493200, 225041200, 245281400, 386019000, 258225800, 360029300, 596009200, 419084800, 135981900]",0.0068000000000000005,12
Rotavirus,"[210955200, 225322100, 209410700, 330099800, 289243300, 471157300, 281167300, 675545900, 871447200, 304283600]",0.009600000000000001,13
Rotavirus,"[172698100, 188824100, 289793500, 264792100, 297959800, 305431600, 744769700, 704781500, 961147900, 714273200]",0.008800000000000002,14
Rotavirus,"[187037800, 213855500, 200534200, 329887700, 368223900, 423701600, 546505700, 426661300, 383228700, 855509100]",0.008000000000000002,15
Rotavirus,"[182305700, 257699300, 370114400, 279906200, 221924000, 219196900, 599333800, 546651500, 999745100, 1228688300]",0.004800000000000002,16
Rotavirus,"[189960100, 235925800, 155812000, 275935300, 277754700, 464910100, 388662800, 592651500, 421080200, 1166024900]",0.004800000000000002,17
Rotavirus,"[167049000, 212259000, 272907600, 142703000, 348399200, 435229700, 439401600, 110712400, 988032600, 826613500]",0.006000000000000003,18
Rotavirus,"[223916200, 201934000, 235093000, 317857500, 256369600, 334696500, 304800900, 770088000, 332710800, 937075200]",0.0072000000000000015,19
Rotavirus,"[175565800, 202109500, 231610900, 267280500, 355339400, 519160200, 391870700, 612788300, 1227700600, 406071600]",0.0068000000000000005,20
Rotavirus,"[179434000, 204355000, 258179400, 235173200, 248722400, 415840000, 556634700, 336009800, 534562400, 391961200]",0.007600000000000002,21
Rotavirus,"[203802400, 199903000, 270754300, 294079800, 351508200, 491393800, 455157400, 900166400, 1256328200, 1321973000]",0.0024000000000000002,22
Rotavirus,"[183530600, 203170400, 137970300, 263105000, 314298700, 428226900, 283896200, 144588200, 925014900, 1469657100]",0.0024000000000000002,23
Rotavirus,"[197856800, 190610000, 176934800, 284164000, 292016100, 55168200, 556054000, 735679100, 964330400, 368386100]",0.0036000000000000008,24
Rotavirus,"[218674500, 185336800, 232591000, 279191200, 221607500, 364218600, 568508200, 337808200, 132363800, 1160060600]",0.005200000000000002,25
Rotavirus,"[197982800, 204079800, 231297700, 279276300, 222608800, 539993800, 477953100, 681436500, 607506200, 907076300]",0.010400000000000001,26
Rotavirus,"[154995800, 276851200, 239983800, 262285200, 324928100, 479839700, 576348500, 638300700, 178822300, 744886800]",0.006000000000000003,27
Rotavirus,"[209944100, 256348600, 156493800, 167361200, 353296100, 416679300, 199078400, 248091000, 263211500, 529018100]",0.006000000000000003,28
Rotavirus,"[204567300, 203378400, 246907800, 339614200, 347697800, 361438900, 100030800, 513215500, 1142744500, 885464000]",0.004000000000000001,29
Rotavirus,"[172884100, 140268800, 244956800, 363670600, 372534500, 362660100, 313375700, 370987500, 469814800, 1134124600]",0.0064,30
Rotavirus,"[188828100, 155849800, 219711200, 250306000, 269283500, 219367800, 544299600, 600495100, 521097300, 524272200]",0.0056000000000000025,31
Rubella,"[357331300, 254011400, 304621400, 276893800, 291347300, 386542700, 259074600, 385691400, 289592400, 325856600]",0.8,1
Rubella,"[375199800, 541952100, 425153100, 568072300, 445714300, 717977700, 625043900, 769890300, 719103700, 840127000]",0.0072000000000000015,2
Rubella,"[354209400, 444952700, 440196700, 602098200, 602205300, 567084600, 437763600, 605256900, 851193600, 458658300]",0.008400000000000003,3
Rubella,"[309860900, 475793600, 289321200, 346819600, 619977400, 600887700, 656546100, 670139400, 781452000, 1090014900]",0.0056000000000000025,4
Rubella,"[390927600, 457092000, 573694500, 428027900, 569926600, 637772500, 778011200, 633986300, 266418600, 590737700]",0.0064,5
Rubella,"[296669100, 341587200, 396892900, 576845200, 519799900, 539981100, 810762600, 1007310300, 774272600, 662276600]",0.013600000000000001,6
Rubella,"[420050400, 319205400, 498800900, 452561300, 634846300, 435691100, 756597700, 511376700, 908279300, 941130000]",0.010000000000000002,7
Rubella,"[353330800, 435461100, 412739000, 511261800, 405390700, 415302900, 523834800, 798647500, 700588700, 1084085600]",0.009600000000000001,8
Rubella,"[408212900, 411762200, 419084600, 535240000, 692269600, 640035700, 452328800, 655500200, 1305534700, 890254100]",0.007600000000000002,9
Rubella,"[341238600, 347489500, 509339200, 580804100, 502001700, 457804000, 539945700, 379193200, 429572600, 866625600]",0.012000000000000004,10
Rubella,"[333995900, 334267900, 490418400, 576353000, 614356700, 963297500, 746193200, 919574300, 682514500, 625233900]",0.008000000000000002,11
Rubella,"[419190100, 439488400, 344167000, 354329300, 383633500, 527204800, 782213200, 580578900, 524442400, 379247300]",0.006000000000000003,12
Rubella,"[407692400, 458663500, 493723600, 518330100, 484556700, 779864300, 893066300, 716453200, 531144600, 1481295200]",0.004400000000000001,13
Rubella,"[400408400, 329736000, 542790200, 527015000, 596357300, 683686000, 453871800, 854440800, 777358900, 1048872800]",0.010400000000000001,14
Rubella,"[318251600, 335053000, 304711900, 393269100, 673318300, 774458000, 154773600, 904780800, 764430300, 216908400]",0.004400000000000001,15
Rubella,"[277400400, 472381600, 399012700, 512328900, 280680100, 560246300, 424734000, 641394800, 1055040800, 1192720200]",0.0072000000000000015,16
Rubella,"[457431400, 505752200, 404630600, 323041800, 555949200, 671280100, 610929600, 542933000, 556762800, 726569900]",0.008400000000000003,17
Rubella,"[434888400, 472137700, 480741100, 545169400, 541700800, 247014700, 538762600, 1209012800, 469317100, 837459500]",0.006000000000000003,18
Rubella,"[378444000, 398356400, 366783700, 563189000, 414670800, 647256800, 827157900, 387214800, 972118100, 250489400]",0.0068000000000000005,19
Rubella,"[360948400, 421421600, 343580600, 529872200, 435139600, 667045700, 842200300, 605614000, 630078700, 984292900]",0.0072000000000000015,20
Rubella,"[295850800, 189407500, 294739400, 429762300, 522514200, 645449900, 926516600, 717736800, 1167127500, 943086600]",0.0056000000000000025,21
Rubella,"[457410200, 380801500, 403603200, 588028700, 672009300, 416526800, 481677200, 1250573300, 1046305000, 519734300]",0.0028000000000000004,22
Rubella,"[467526000, 408645700, 329715800, 533808100, 637369300, 811180300, 585934500, 751926700, 287396900, 673742300]",0.0064,23
Rubella,"[317753200, 355552200, 491843900, 547107500, 530865300, 271772200, 523911900, 819445800, 617746600, 351443500]",0.0064,24
Rubella,"[259340800, 394272100, 359377300, 350280500, 566004300, 651489400, 379005700, 794968900, 793385900, 657903000]",0.006000000000000003,25
Rubella,"[299952400, 431809000, 420180100, 313277000, 805876200, 840363900, 908899500, 687863400, 530663300, 430864300]",0.004800000000000002,26
Rubella,"[429395800, 239729800, 451759700, 204510400, 510449000, 775935100, 620629300, 455331500, 334580400, 1411741200]",0.004000000000000001,27
Rubella,"[332697800, 537099200, 392736700, 556368200, 897504200, 441407800, 519660600, 688515900, 939224200, 734562000]",0.004800000000000002,28
Rubella,"[275564300, 422148900, 441552800, 451920500, 474939200, 527603400, 937107800, 117854700, 1157115400, 979797000]",0.0036000000000000008,29
Rubella,"[504718900, 441169300, 294665300, 429660000, 501391900, 202495100, 123252400, 998319400, 1183744900, 736821600]",0.0028000000000000004,30
Rubella,"[387365900, 324134500, 364116200, 421348500, 429546800, 883944100, 779170700, 991000200, 1019690900, 1481295200]",0.0036000000000000008,31
Tetanus,"[577730200, 626351000, 633278500, 601333100, 598872900, 590040100, 596064300, 590973100, 597764600, 603248400]",0.8,1
Tetanus,"[629499200, 631449500, 590716800, 662222000, 654131200, 630990900, 743740500, 701074300, 765625500, 736675300]",0.007600000000000002,2
Tetanus,"[649813800, 621341400, 724413900, 721858700, 673652300, 688070200, 637263500, 692825800, 620957100, 607789000]",0.0072000000000000015,3
Tetanus,"[609169300, 660966800, 613254200, 610941500, 740616500, 723857000, 682591200, 680463400, 718420600, 828807600]",0.0068000000000000005,4
Tetanus,"[661301900, 640875700, 698790600, 606645900, 707871300, 661886500, 558836400, 727439300, 873897800, 642777800]",0.008400000000000003,5
Tetanus,"[672351500, 590469300, 656691100, 703561500, 620699400, 717145500, 701327800, 801694700, 729172700, 864030400]",0.0072000000000000015,6
Tetanus,"[686471100, 635935800, 715493300, 642627400, 706465300, 649044700, 735791100, 909016600, 699569500, 590500000]",0.008800000000000002,7
Tetanus,"[627948800, 622284500, 690993100, 647755400, 741040700, 637617800, 694685200, 535526900, 716128000, 899299400]",0.009200000000000003,8
Tetanus,"[631896100, 633924400, 697339800, 671708200, 713350500, 766709900, 813156500, 629242100, 789938900, 682666100]",0.010800000000000002,9
Tetanus,"[646018000, 665077600, 617580100, 623562000, 590621500, 627324500, 771693700, 674668900, 646947300, 644737800]",0.008800000000000002,10
Tetanus,"[614637800, 617403900, 692967800, 670944900, 608440800, 748923000, 649888700, 689053600, 871971500, 608938500]",0.0056000000000000025,11
Tetanus,"[659693100, 638882500, 621027200, 593950200, 724074800, 589866800, 665047700, 712915300, 499449000, 696180200]",0.009200000000000003,12
Tetanus,"[667913700, 646714400, 679334300, 608948400, 598078000, 809915900, 573844300, 627902500, 726565500, 768866300]",0.007600000000000002,13
Tetanus,"[628620300, 666127400, 585796700, 747700200, 655954600, 734063200, 599768700, 790594800, 708331200, 518049800]",0.004400000000000001,14
Tetanus,"[672556500, 665659700, 648336200, 774164000, 682021100, 687717000, 608005300, 745926300, 769619300, 821617000]",0.008400000000000003,15
Tetanus,"[611210300, 596444100, 667024700, 600983200, 842851100, 557387400, 654070900, 647424700, 657844300, 619909100]",0.006000000000000003,16
Tetanus,"[638408300, 661571200, 640355700, 686685000, 579597500, 740786000, 818953000, 769569800, 563287300, 707418300]",0.007600000000000002,17
Tetanus,"[658867900, 593751900, 716436900, 674172800, 771423300, 771244200, 621562400, 503992100, 620207500, 678532500]",0.0068000000000000005,18
Tetanus,"[624327300, 678951600, 702195100, 675495300, 670522000, 656375200, 841331900, 829976500, 784952100, 861488400]",0.007600000000000002,19
Tetanus,"[656599000, 634199900, 679735800, 610099200, 710061500, 701175000, 817893200, 681345500, 589215400, 943906000]",0.005200000000000002,20
Tetanus,"[660553600, 625508000, 705828200, 595017400, 752786000, 783269900, 760874000, 888938300, 644054600, 781362500]",0.0056000000000000025,21
Tetanus,"[635652100, 711669900, 599039300, 750296700, 704416200, 574276900, 612812100, 563436500, 836172500, 861341300]",0.004800000000000002,22
Tetanus,"[639173100, 680994700, 629789800, 711481600, 701254200, 812324400, 694473000, 694798600, 512217100, 538320100]",0.006000000000000003,23
Tetanus,"[662027000, 633951400, 739823800, 663588700, 614572500, 645895700, 744949900, 698224500, 811839400, 511912900]",0.0072000000000000015,24
Tetanus,"[596073000, 628560400, 653239700, 699352100, 708823700, 704671600, 586312800, 760530100, 742774100, 1007088900]",0.006000000000000003,25
Tetanus,"[712022000, 618137100, 648917800, 702192300, 763698200, 750896400, 721413000, 762319000, 694891500, 440244200]",0.004000000000000001,26
Tetanus,"[651644000, 704880100, 653654700, 704687700, 605428000, 675750400, 684323200, 548521400, 741811000, 656627000]",0.0068000000000000005,27
Tetanus,"[667370800, 703067000, 614779800, 729487500, 572796600, 666859800, 767261800, 787162100, 976250300, 800060800]",0.0032,28
Tetanus,"[665221200, 647938500, 711899200, 578352100, 733302800, 754268900, 635802800, 656847700, 672877900, 597226700]",0.005200000000000002,29
Tetanus,"[636427600, 585844900, 602651600, 644297400, 567357300, 620877600, 678838800, 628836300, 685651200, 880374100]",0.0036000000000000008,30
Tetanus,"[598784700, 663172900, 740306700, 681394800, 687989000, 517071100, 568864100, 805987400, 767329600, 657646200]",0.004400000000000001,31
